package_id,created_at,test_week,clickability_test_id,headline,eyecatcher_id,impressions,clicks,ctr,first_place,winner,is_highest_ctr,headline_num_persons,headline_num_orgs,headline_num_gpes,headline_has_person,headline_has_org,headline_has_gpe,headline_has_money,starts_with_verb,starts_with_pronoun,starts_with_number,num_pronouns,num_chars,num_tokens,avg_token_len,ends_with_qmark,ends_with_exclaim,has_quote,has_all_caps_word,num_nouns,num_verbs,num_adjs,num_advs,headline_imperative_verb,headline_has_curiosity_word,headline_curiosity_similarity,headline_has_intensity_word,headline_intensity_similarity,neg,neu,pos,compound,created_at_dayofweek,created_at_hourofday,test_group_size,read_flesch,read_coleman,specificity_tfidf,topic_bertopic
125382,2014-10-21 00:57:51.495,201442,5445af3e26e9a55859000004,"What If The Way To Stop An Ebola Pandemic Is So Obvious, We Just Didn't See It?",544512e2ecd9a245d8000044,4090,36,0.00880195599022,False,False,False,0,0,0,False,False,False,False,False,True,False,3,79,20,3.15,True,False,True,False,3,4,1,2,False,False,0.9499319791793824,False,0.9499319791793824,0.121,0.879,0.0,-0.296,1,0,6,70.14470588235295,2.9294117647058826,0.3615823480415336,35
125383,2014-10-21 00:58:31.662,201442,5445af3e26e9a55859000004,"What If The Way To Stop An Ebola Pandemic Is So Obvious, We Just Didn't See It?",544512e2ecd9a245d8000044,4072,43,0.0105599214145383,False,True,False,0,0,0,False,False,False,False,False,True,False,3,79,20,3.15,True,False,True,False,3,4,1,2,False,False,0.9499319791793824,False,0.9499319791793824,0.121,0.879,0.0,-0.296,1,0,6,70.14470588235295,2.9294117647058826,0.3615823480415336,35
125384,2014-10-21 01:00:26.048,201442,5445af3e26e9a55859000004,"What If The Way To Stop An Ebola Pandemic Is So Obvious, We Just Didn't See It?",544512e2ecd9a245d8000044,4140,30,0.0072463768115942,False,False,False,0,0,0,False,False,False,False,False,True,False,3,79,20,3.15,True,False,True,False,3,4,1,2,False,False,0.9499319791793824,False,0.9499319791793824,0.121,0.879,0.0,-0.296,1,1,6,70.14470588235295,2.9294117647058826,0.3615823480415336,35
125385,2014-10-21 01:04:59.844,201442,5445af3e26e9a55859000004,"What If The Way To Stop An Ebola Pandemic Is So Obvious, We Just Didn't See It?",544512e2ecd9a245d8000044,4075,32,0.0078527607361963,False,False,False,0,0,0,False,False,False,False,False,True,False,3,79,20,3.15,True,False,True,False,3,4,1,2,False,False,0.9499319791793824,False,0.9499319791793824,0.121,0.879,0.0,-0.296,1,1,6,70.14470588235295,2.9294117647058826,0.3615823480415336,35
125386,2014-10-21 03:06:49.815,201442,5445920d3ba737b02400001a,It's One Of The Bluest Lakes In The Country. And You Will *Never* Want To Swim In It.,54458f593ba7379cc800000f,4153,81,0.0195039730315434,False,False,False,0,0,0,False,False,False,False,False,True,False,3,85,23,2.9565217391304346,False,False,True,False,3,5,0,1,False,False,0.8387231230735779,False,0.8387231230735779,0.0,0.929,0.071,0.0772,1,3,9,99.0,1.211111111111112,0.4215022532613603,-1
125387,2014-10-21 03:11:09.701,201442,5445920d3ba737b02400001a,A Lake That Smells So Bad You Can Literally Taste It On Your Tongue,54458f593ba7379cc800000f,3987,37,0.0092801605216955,False,False,False,0,0,0,False,False,False,False,False,False,False,4,67,14,3.857142857142857,False,False,False,False,2,3,1,2,False,False,0.8389407396316528,False,0.8389407396316528,0.24,0.76,0.0,-0.5849,1,3,9,89.89642857142859,4.457142857142859,0.3992957903317253,-1
125388,2014-10-21 03:28:52.839,201442,5445920d3ba737b02400001a,The Two-And-A-Half-Mile Wide 'Garbage Can' That A Town Was Tricked Into Living With,54458f593ba7379cc800000f,4025,59,0.0146583850931677,False,False,False,0,0,0,False,False,False,False,False,False,False,0,83,23,3.0869565217391304,False,False,True,False,6,4,2,0,False,False,0.6715130805969238,False,0.6715130805969238,0.127,0.873,0.0,-0.1531,1,3,9,76.50153846153849,10.923076923076923,0.371677017731245,10
125389,2014-10-21 03:32:00.826,201442,5445920d3ba737b02400001a,"'We're Gonna Get A Lake!' Thought The People In This Town. But Now They're Like, 'No.'",54458f593ba7379cc800000f,4007,74,0.0184676815572747,False,False,False,0,0,0,False,False,False,False,False,True,False,2,86,27,2.6296296296296298,False,False,True,False,4,4,0,1,False,False,0.9136303067207336,False,0.9136303067207336,0.0,0.798,0.202,0.5487,1,3,9,106.24666666666668,0.7624999999999993,0.3876448246897245,-1
125390,2014-10-21 03:38:57.087,201442,5445920d3ba737b02400001a,See Why A Coal Company's Attempt At Tourism Was An Epic Failure,54458f593ba7379cc800000f,4133,57,0.0137914347931284,False,False,False,0,0,0,False,False,False,False,True,False,False,0,63,13,4.0,False,False,True,False,6,2,0,0,True,False,0.7669012546539307,False,0.7669012546539307,0.248,0.752,0.0,-0.5106,1,3,9,60.70500000000001,6.383333333333336,0.4035922837736271,10
125391,2014-10-21 05:45:49.295,201442,5445f2ec3ba73726af000030,"They Call It The 'Pennsylvania Caribbean,' But You Wouldn't Catch Me Swimming In Those Waters",54458f593ba7379cc800000f,4120,96,0.0233009708737864,False,False,False,0,1,0,False,True,False,False,False,True,False,4,93,19,4.157894736842105,False,False,True,False,4,3,0,0,False,False,0.888166606426239,False,0.888166606426239,0.0,1.0,0.0,0.0,1,5,6,56.25000000000003,11.226666666666668,0.4047352204058154,-1
125392,2014-10-21 05:47:14.467,201442,5445f2ec3ba73726af000030,"They Call It The 'Pennsylvania Caribbean,' But You Wouldn't Catch Me Swimming In Those Waters",54458f593ba7379cc800000f,4072,101,0.024803536345776,False,True,False,0,1,0,False,True,False,False,False,True,False,4,93,19,4.157894736842105,False,False,True,False,4,3,0,0,False,False,0.888166606426239,False,0.888166606426239,0.0,1.0,0.0,0.0,1,5,6,56.25000000000003,11.226666666666668,0.4047352204058154,-1
125393,2014-10-21 05:48:26.246,201442,5445f2ec3ba73726af000030,"They Call It The 'Pennsylvania Caribbean,' But You Wouldn't Catch Me Swimming In Those Waters",54458f593ba7379cc800000f,4191,91,0.0217131949415414,False,False,False,0,1,0,False,True,False,False,False,True,False,4,93,19,4.157894736842105,False,False,True,False,4,3,0,0,False,False,0.888166606426239,False,0.888166606426239,0.0,1.0,0.0,0.0,1,5,6,56.25000000000003,11.226666666666668,0.4047352204058154,-1
125394,2014-10-21 05:49:15.527,201442,5445f2ec3ba73726af000030,"They Call It The 'Pennsylvania Caribbean,' But You Wouldn't Catch Me Swimming In Those Waters",54458f593ba7379cc800000f,3964,102,0.0257315842583249,True,False,True,0,1,0,False,True,False,False,False,True,False,4,93,19,4.157894736842105,False,False,True,False,4,3,0,0,False,False,0.888166606426239,False,0.888166606426239,0.0,1.0,0.0,0.0,1,5,6,56.25000000000003,11.226666666666668,0.4047352204058154,-1
125400,2014-10-21 05:46:39.582,201442,5445f2ec3ba73726af000030,"They Call It The 'Pennsylvania Caribbean,' But You Wouldn't Catch Me Swimming In Those Waters",54458f593ba7379cc800000f,4212,98,0.0232668566001899,False,False,False,0,1,0,False,True,False,False,False,True,False,4,93,19,4.157894736842105,False,False,True,False,4,3,0,0,False,False,0.888166606426239,False,0.888166606426239,0.0,1.0,0.0,0.0,1,5,6,56.25000000000003,11.226666666666668,0.4047352204058154,-1
125429,2014-10-21 13:33:15.381,201442,5446609b26e9a546e8000005,"Monica Lewinsky Speaks In Public For The First Time Ever, And My Heart Is In My Throat",5445a01b26e9a5068a000018,4227,86,0.0203453986278684,True,False,True,1,0,0,True,False,False,False,False,False,False,2,86,18,3.888888888888889,False,False,False,False,7,2,0,1,False,False,0.8524507880210876,False,0.8524507880210876,0.0,1.0,0.0,0.0,1,13,6,75.12117647058825,6.0,0.3683451581911919,-1
125430,2014-10-21 13:33:27.413,201442,5446609b26e9a546e8000005,"Monica Lewinsky Finally Speaks Out, And My Heart Is In My Throat",5445a01b26e9a5068a000018,4097,76,0.0185501586526726,False,False,False,1,0,0,True,False,False,False,False,False,False,2,64,13,4.076923076923077,False,False,False,False,4,2,0,2,False,False,0.8676870465278625,False,0.8676870465278625,0.0,1.0,0.0,0.0,1,13,6,67.75500000000001,6.866666666666667,0.4026627758795555,-1
125431,2014-10-21 13:33:44.946,201442,5446609b26e9a546e8000005,"Monica Lewinsky Gives Her First Ever Public Speech, And My Heart Is In My Throat",5445a01b26e9a5068a000018,4060,75,0.0184729064039408,False,False,False,1,0,0,True,False,False,False,False,False,False,3,80,16,4.125,False,False,False,False,8,2,0,0,False,False,0.8538680076599121,False,0.8538680076599121,0.0,1.0,0.0,0.0,1,13,6,73.17000000000003,7.359999999999999,0.3710536483613839,-1
125432,2014-10-21 13:34:18.333,201442,5446609b26e9a546e8000005,"Monica Lewinsky Finally Speaks Out About The Scandal, And My Heart Is In My Throat",5445a01b26e9a5068a000018,4023,80,0.01988565746955,False,False,False,1,0,0,True,False,False,False,False,False,False,2,82,16,4.25,False,False,False,False,5,2,0,1,False,False,0.8735683560371399,False,0.8735683560371399,0.172,0.828,0.0,-0.4404,1,13,6,61.890000000000015,8.133333333333336,0.3735350335406478,-1
125433,2014-10-21 13:34:47.272,201442,5446609b26e9a546e8000005,"Monica Lewinsky Gives Her First Public Speech About The Scandal, And My Heart Is In My Throat",5445a01b26e9a5068a000018,4066,67,0.0164781111657648,False,False,False,1,0,0,True,False,False,False,False,False,False,3,93,18,4.277777777777778,False,False,False,False,7,2,1,0,False,False,0.8494842648506165,False,0.8494842648506165,0.153,0.847,0.0,-0.4404,1,13,6,70.14470588235295,8.388235294117646,0.3478229732654085,-1
125481,2014-10-21 15:49:54.620,201442,54467fb53ba73784f0000052,"She Says 4 Words At The Very Beginning, And That's All You Need To Know",5446809f3ba73755e1000055,4140,82,0.0198067632850241,False,False,False,0,0,0,False,False,False,False,False,True,False,4,71,17,3.3529411764705883,False,False,True,False,3,4,0,0,False,False,0.8503581881523132,False,0.8503581881523132,0.0,1.0,0.0,0.0,1,15,6,90.09000000000002,3.4933333333333323,0.4379178187437174,0
125489,2014-10-21 15:46:08.848,201442,54467fb53ba73784f0000052,"She Says 4 Words At The Very Beginning, And That's All You Need To Know",544663203ba7377e0d000033,3982,124,0.0311401305876444,False,False,False,0,0,0,False,False,False,False,False,True,False,4,71,17,3.3529411764705883,False,False,True,False,3,4,0,0,False,False,0.8503581881523132,False,0.8503581881523132,0.0,1.0,0.0,0.0,1,15,6,90.09000000000002,3.4933333333333323,0.4379178187437174,0
125490,2014-10-21 15:46:15.213,201442,54467fb53ba73784f0000052,"She Says 4 Words At The Very Beginning, And That's All You Need To Know",5445a5e6271246fe32000024,4161,93,0.0223503965392934,False,False,False,0,0,0,False,False,False,False,False,True,False,4,71,17,3.3529411764705883,False,False,True,False,3,4,0,0,False,False,0.8503581881523132,False,0.8503581881523132,0.0,1.0,0.0,0.0,1,15,6,90.09000000000002,3.4933333333333323,0.4379178187437174,0
125498,2014-10-21 15:50:48.571,201442,54467fb53ba73784f0000052,"She Says 4 Words At The Very Beginning, And That's All You Need To Know",544680b727124699a700005a,4042,96,0.0237506185056902,False,False,False,0,0,0,False,False,False,False,False,True,False,4,71,17,3.3529411764705883,False,False,True,False,3,4,0,0,False,False,0.8503581881523132,False,0.8503581881523132,0.0,1.0,0.0,0.0,1,15,6,90.09000000000002,3.4933333333333323,0.4379178187437174,0
125499,2014-10-21 15:52:12.918,201442,54467fb53ba73784f0000052,"She Says 4 Words At The Very Beginning, And That's All You Need To Know",5446812026e9a5d1e000000a,4086,74,0.0181106216348507,False,False,False,0,0,0,False,False,False,False,False,True,False,4,71,17,3.3529411764705883,False,False,True,False,3,4,0,0,False,False,0.8503581881523132,False,0.8503581881523132,0.0,1.0,0.0,0.0,1,15,6,90.09000000000002,3.4933333333333323,0.4379178187437174,0
125513,2014-10-21 17:43:19.199,201442,544698c327124688ba00005d,"These Princesses Swear Like Sailors. Love It Or Hate It, They Have A Point.",544697fc26e9a5bc47000005,3328,47,0.0141225961538461,False,False,False,0,0,0,False,False,False,False,False,False,False,3,75,17,3.647058823529412,False,False,False,False,3,4,0,0,False,False,0.9299942255020142,False,0.9299942255020142,0.238,0.437,0.325,0.4215,1,17,6,97.0014285714286,4.414285714285718,0.3554718507224639,32
125523,2014-10-21 17:04:47.048,201442,544691fb26e9a5bc47000001,"Monica Lewinsky Gives Her First Public Speech In 16 Years, And She Earns Her Standing Ovation",5445a01b26e9a5068a000018,3294,60,0.0182149362477231,False,False,False,1,0,0,True,False,False,False,False,False,False,3,93,17,4.588235294117647,False,False,False,False,8,2,0,0,False,False,0.7180965542793274,False,0.7180965542793274,0.0,1.0,0.0,0.0,1,17,7,63.69500000000001,10.2625,0.3084064147381834,-1
125530,2014-10-21 17:03:55.240,201442,544691fb26e9a5bc47000001,"Monica Lewinsky Gives Her First Public Speech In 16 Years, And My Heart Is In My Throat",5445a01b26e9a5068a000018,3214,72,0.0224019912881145,False,False,False,1,0,0,True,False,False,False,False,False,False,3,87,18,3.9444444444444446,False,False,False,False,8,2,0,0,False,False,0.8208252191543579,False,0.8208252191543579,0.0,1.0,0.0,0.0,1,17,7,80.09764705882354,6.341176470588234,0.3260634028639239,-1
125531,2014-10-21 17:04:20.815,201442,544691fb26e9a5bc47000001,"Monica Lewinsky Gives Her First Public Speech In 16 Years, And It's Glorious.",5445a01b26e9a5068a000018,3242,76,0.0234423195558297,False,False,False,1,0,0,True,False,False,False,False,False,False,2,77,16,4.0625,False,False,True,False,6,2,1,0,False,False,0.840975284576416,False,0.840975284576416,0.0,0.741,0.259,0.6369,1,17,7,63.486153846153854,9.584615384615386,0.3458804552062579,-1
125532,2014-10-21 17:07:34.830,201442,544691fb26e9a5bc47000001,"Monica Lewinsky Gives Her First Public Speech In 16 Years, And Says Exactly What Needs To Be Said",5445a01b26e9a5068a000018,3256,77,0.0236486486486486,True,True,True,1,0,0,True,False,False,False,False,False,False,2,97,19,4.2105263157894735,False,False,False,False,6,5,0,1,False,False,0.809841513633728,False,0.809841513633728,0.0,1.0,0.0,0.0,1,17,7,71.06500000000001,8.011111111111113,0.2948701352591025,-1
125533,2014-10-21 17:10:00.652,201442,544691fb26e9a5bc47000001,Monica Lewinsky Gives Her First Public Speech In 16 Years. We Were All Wrong About Her.,5445a01b26e9a5068a000018,3332,73,0.0219087635054021,False,False,False,1,0,0,True,False,False,False,False,False,False,3,87,18,4.0,False,False,False,False,6,2,1,1,False,False,0.8466615080833435,False,0.8466615080833435,0.171,0.829,0.0,-0.4767,1,17,7,82.39000000000001,5.875,0.3446280032511669,-1
125534,2014-10-21 17:14:15.059,201442,544691fb26e9a5bc47000001,"Monica Lewinsky Gives Her First Public Speech In 16 Years, And I'm So Glad She Did",5445a01b26e9a5068a000018,3315,68,0.0205128205128205,False,False,False,1,0,0,True,False,False,False,False,False,False,3,82,18,3.7222222222222223,False,False,True,False,6,3,1,1,False,False,0.8426436185836792,False,0.8426436185836792,0.0,0.82,0.18,0.5095,1,17,7,79.5575,5.912499999999998,0.3250511800114423,-1
125543,2014-10-21 17:40:58.133,201442,544698c327124688ba00005d,"After Watching These Little Girls, All I Could Do Was Jump Up And Down And Yell F**k Yeah!",544697fc26e9a5bc47000005,3280,36,0.0109756097560975,False,False,False,0,0,0,False,False,False,False,False,False,False,2,90,20,3.65,False,True,False,False,3,5,1,1,False,False,0.8215336203575134,False,0.8215336203575134,0.0,0.865,0.135,0.3595,1,17,6,89.865,4.788888888888891,0.3941565772060484,1
125544,2014-10-21 17:41:54.875,201442,544698c327124688ba00005d,These Little Girls Have Potty Mouths. But What Would We Call It If These Were Little Boys?,544697fc26e9a5bc47000005,3218,39,0.012119328775637,False,False,False,1,0,0,True,False,False,False,False,False,False,4,90,19,3.8947368421052633,True,False,False,False,4,4,2,0,False,False,0.9098625183105468,False,0.9098625183105468,0.0,1.0,0.0,0.0,1,17,6,98.67808823529413,5.282352941176473,0.435616101948531,-1
125546,2014-10-21 17:42:39.419,201442,544698c327124688ba00005d,The Words Coming Out Of These Little Princesses Will Shock You To Your Core. That's The Point.,544697fc26e9a5bc47000005,3264,50,0.0153186274509803,False,False,False,0,0,0,False,False,False,False,False,False,False,3,94,20,3.9,False,False,True,False,4,4,1,0,False,False,0.8485391139984131,False,0.8485391139984131,0.127,0.873,0.0,-0.3262,1,17,6,93.70161764705884,6.305882352941179,0.3702178341398118,32
125567,2014-10-21 17:39:03.277,201442,544698c327124688ba00005d,"These Little Girls Dropping The F-Bomb Might Scandalize You At First. But Then, Aha!",544697fc26e9a5bc47000005,3283,56,0.0170575692963752,False,False,False,0,0,0,False,False,False,False,False,False,False,1,84,19,3.736842105263158,False,True,False,False,3,3,1,2,False,False,0.8843564987182617,False,0.8843564987182617,0.0,1.0,0.0,0.0,1,17,6,84.9157142857143,7.728571428571428,0.38798081917725,1
125570,2014-10-21 19:08:59.969,201442,5446ae658a706ee89600000c,How A Simple Facebook Invite From A Friend Turned A Wounded Veteran's Life Around,5445d9c327124699a7000031,3317,27,0.0081398854386493,True,False,False,0,0,0,False,False,False,False,False,False,False,0,81,15,4.533333333333333,False,False,True,False,5,2,1,1,False,False,0.769340455532074,False,0.769340455532074,0.0,0.652,0.348,0.5859,1,19,5,65.72500000000001,9.842857142857142,0.3434029205568786,-1
125571,2014-10-21 19:09:03.386,201442,5446ae658a706ee89600000c,"They Took His Leg, So He Built A Gym. But You'll Want To Know How He Got There.",5445d9c327124699a7000031,3375,11,0.0032592592592592,False,False,False,0,0,0,False,False,False,False,False,True,False,5,79,22,2.8181818181818183,False,False,True,False,2,6,0,2,False,False,0.916214108467102,False,0.916214108467102,0.0,0.917,0.083,0.1154,1,19,5,113.10000000000002,-0.3999999999999986,0.3364662189261186,-1
125572,2014-10-21 21:08:42.303,201442,5446b6ecc4f89f5388000015,I Laughed At This Comedy Sketch But Then I Was Horrified Because I Realized Why It Was Funny,544591233ba73755e100001b,3820,63,0.0164921465968586,True,False,True,0,0,0,False,False,False,False,False,True,False,4,92,18,4.166666666666667,False,False,False,False,2,5,1,1,False,False,0.8296931385993958,False,0.8296931385993958,0.203,0.471,0.325,0.2144,1,21,4,71.06500000000001,6.722222222222221,0.4045012337144205,5
125573,2014-10-21 19:09:15.642,201442,5446ae658a706ee89600000c,He Didn't Get What He Needed Until His Last Surgery — The One Where They Took His Leg,5445d9c327124699a7000031,3385,16,0.0047267355982274,False,False,False,0,0,0,False,False,False,False,False,True,False,6,85,19,3.5789473684210527,False,False,True,False,2,4,1,0,False,False,0.8923249244689941,False,0.8923249244689941,0.0,1.0,0.0,0.0,1,19,5,80.09764705882354,4.976470588235294,0.4333019183952054,-1
125577,2014-10-21 19:09:21.519,201442,5446ae658a706ee89600000c,Don't Be Mad If His Gym Doesn't Cater To You. There's A Good Reason Why.,5445d9c327124699a7000031,3443,30,0.0087133313970374,False,False,True,0,0,0,False,False,False,False,True,False,False,3,72,20,2.9,False,False,True,False,3,5,1,0,False,False,0.9525367021560668,True,0.9525367021560668,0.0,0.685,0.315,0.6734,1,19,5,97.7025,0.7466666666666661,0.3617969908672904,-1
125581,2014-10-21 19:16:36.450,201442,5446ae658a706ee89600000c,The Random Facebook Invite That Put This Dude's Life Back On Track,5445d9c327124699a7000031,3380,26,0.0076923076923076,False,False,False,0,1,0,False,True,False,False,False,False,False,1,66,13,4.230769230769231,False,False,True,False,5,2,0,1,False,False,0.8874212503433228,False,0.8874212503433228,0.0,0.873,0.127,0.1531,1,19,5,88.905,7.833333333333336,0.3974591438982832,-1
125637,2014-10-21 20:31:14.514,201442,5446b6ecc4f89f5388000015,"This Magic Hoodie Would Never Work In Real Life, But Do We Want A World Where It Does?",544591233ba73755e100001b,3941,23,0.0058360822126363,False,False,False,0,0,0,False,False,False,False,False,False,False,2,86,20,3.45,True,False,False,False,4,5,1,1,False,False,0.9372003078460692,False,0.9372003078460692,0.0,0.917,0.083,0.1154,1,20,4,89.865,4.144444444444446,0.3347737147083367,-1
125650,2014-10-21 21:17:40.594,201442,5446cd74cdf193a66e000002,Big Penis News. I Mean The News Is Big. And It's About Penises.,543359e5d2cea7dfb7000016,3855,65,0.0168612191958495,False,False,False,0,1,0,False,True,False,False,False,False,False,2,63,17,3.0,False,False,True,False,5,3,1,0,False,False,0.8780407309532166,False,0.8780407309532166,0.0,1.0,0.0,0.0,1,21,6,91.80589743589744,-1.6615384615384627,0.4390523011141484,-1
125652,2014-10-21 21:18:43.822,201442,5446cd74cdf193a66e000002,Science Has Found A Big Penis Discovery. I Mean The Discovery Is Big.,543359e5d2cea7dfb7000016,3846,62,0.016120644825793,False,False,False,0,0,0,False,False,False,False,False,False,False,1,69,15,3.8,False,False,False,False,5,4,1,0,False,False,0.7541494369506836,True,0.7541494369506836,0.0,1.0,0.0,0.0,1,21,6,63.57596153846157,4.1846153846153875,0.4171325313937354,-1
125673,2014-10-21 21:38:38.944,201442,5446cd74cdf193a66e000002,Big Male Genital Discovery. I Mean The Discovery Is Big.,543359e5d2cea7dfb7000016,3968,54,0.0136088709677419,False,False,False,0,1,0,False,True,False,False,False,False,False,1,56,12,3.9166666666666665,False,False,False,False,5,2,1,0,False,False,0.7584391236305237,True,0.7584391236305237,0.0,1.0,0.0,0.0,1,21,6,49.48000000000002,4.379999999999999,0.4220800900028765,-1
125674,2014-10-21 21:40:01.557,201442,5446cd74cdf193a66e000002,Big Male Genital Discovery. I Mean The Discovery Is Big. And It's About Male Genitals.,543359e5d2cea7dfb7000016,3975,92,0.0231446540880503,True,False,True,0,1,0,False,True,False,False,False,False,False,2,86,19,3.789473684210526,False,False,True,False,7,3,1,1,False,False,0.8303133845329285,True,0.8303133845329285,0.0,1.0,0.0,0.0,1,21,6,55.12000000000003,4.573333333333334,0.3914485851377614,-1
125675,2014-10-21 21:41:38.398,201442,5446cf86cdf1939cf0000010,A Guy Who Gets Paid To Study Play Wants Us To Know About Mental Health Issues We Should Care About,5446d1a70b628c947700000b,3807,26,0.006829524560021,False,False,False,0,0,0,False,False,False,False,False,False,False,3,98,20,3.95,False,False,False,False,5,7,0,0,False,False,0.8078683614730835,False,0.8078683614730835,0.0,0.752,0.248,0.6808,1,21,6,80.78500000000003,5.629999999999999,0.2966346842002494,-1
125676,2014-10-21 21:58:38.540,201442,5446cd74cdf193a66e000002,Big Penis News. I Mean The News Is Big. And It's About Penises. It's Okay Because Science.,543359e5d2cea7dfb7000016,3840,70,0.0182291666666666,False,False,False,0,1,0,False,True,False,False,False,False,False,3,90,23,3.217391304347826,False,False,True,False,6,4,2,0,False,False,0.9186878800392152,False,0.9186878800392152,0.0,0.888,0.112,0.2263,1,21,6,83.08595588235295,0.4352941176470608,0.3664300223538612,-1
125677,2014-10-21 21:43:53.076,201442,5446cf86cdf1939cf0000010,Most Kids Would Love To Hear What This Guy Has To Say: They Need Less School,5446d1a70b628c947700000b,3951,17,0.0043027081751455,False,False,False,0,0,0,False,False,False,False,False,False,False,2,76,17,3.588235294117647,False,False,False,False,3,6,2,0,False,False,0.8587912321090698,False,0.8587912321090698,0.0,0.771,0.229,0.6666,1,21,6,105.995,4.099999999999998,0.3771664411417783,1
125679,2014-10-21 21:45:18.908,201442,5446cf86cdf1939cf0000010,We’re Depriving Our Kids And It's Causing A Lot Of Problems. The Ridiculous Part? The Fix Is Easy.,5446d1a70b628c947700000b,3882,16,0.0041215868109222,False,False,False,0,0,0,False,False,False,False,False,True,False,3,98,23,3.5217391304347827,False,False,True,False,7,5,0,0,False,False,0.9067769050598145,False,0.9067769050598145,0.34,0.539,0.12,-0.6486,1,21,6,73.84500000000001,3.755555555555557,0.3399965161389597,1
125685,2014-10-21 21:54:47.057,201442,5446cd74cdf193a66e000002,Science Has Made A Big Penis Discovery. I Mean The Discovery Is Big. Not Sure About The Penis.,543359e5d2cea7dfb7000016,3801,48,0.0126282557221783,False,False,False,0,0,0,False,False,False,False,False,False,False,1,94,21,3.6666666666666665,False,False,False,False,6,4,1,0,False,False,0.8645954728126526,True,0.8645954728126526,0.116,0.884,0.0,-0.2411,1,21,6,69.14500000000001,3.1111111111111107,0.367971379994326,-1
125718,2014-10-21 19:43:23.673,201442,5446b6ecc4f89f5388000015,The Laugh Line Is So Funny Until You Think About It. Then It's Just Depressing.,544591233ba73755e100001b,4009,37,0.0092292342229982,False,False,False,0,0,0,False,False,False,False,False,False,False,3,79,18,3.611111111111111,False,False,True,False,2,3,2,3,False,False,0.9147774577140808,False,0.9147774577140808,0.122,0.561,0.318,0.6361,1,19,4,86.42250000000001,4.22666666666667,0.3940882747910998,5
125726,2014-10-21 22:50:01.587,201442,5446e3190b628c329e00001b,Her Voice Is Unpredictable But She's Not Embarrassed. Neither Is Her Audience.,54469ec6c4f89ff247000001,3872,68,0.0175619834710743,True,True,True,0,0,0,False,False,False,False,False,True,False,4,78,15,4.466666666666667,False,False,True,False,2,3,2,0,False,False,0.8332791924476624,False,0.8332791924476624,0.0,0.805,0.195,0.395,1,22,2,52.69500000000002,10.199999999999996,0.4956836298062658,0
125729,2014-10-21 19:41:52.061,201442,5446b6ecc4f89f5388000015,If These Hoodies Were Real I'd Get One For Every Black Guy I Knew,544591233ba73755e100001b,3865,44,0.0113842173350582,False,False,False,0,0,0,False,False,False,False,False,False,False,2,65,15,3.466666666666667,False,False,True,False,3,4,1,0,False,False,0.8586226105690002,True,0.8586226105690002,0.0,1.0,0.0,0.0,1,19,4,89.89642857142859,3.2142857142857153,0.4261892595019573,-1
125730,2014-10-21 22:52:05.457,201442,5446e3190b628c329e00001b,"Her Voice Is Unpredictable But She's Not Embarrassed. In Fact, She's Proud.",54469ec6c4f89ff247000001,3940,55,0.0139593908629441,False,False,False,0,0,0,False,False,False,False,False,True,False,3,75,17,3.764705882352941,False,False,True,False,3,3,2,0,False,False,0.8742331266403198,False,0.8742331266403198,0.0,0.595,0.405,0.7792,1,22,2,73.84500000000001,7.783333333333335,0.4419918278850622,0
125792,2014-10-22 02:51:54.896,201442,54471bca661aaea2e0000028,"It's Kinda Hard To Believe Till You See It With Your Own Eyes, But They Just Invented A Flying Bike",544e61316fba940ef000001b,3895,35,0.0089858793324775,True,False,True,0,0,0,False,False,False,False,False,True,False,5,99,22,3.636363636363636,False,False,True,False,3,4,2,2,False,False,0.9070358276367188,False,0.9070358276367188,0.055,0.945,0.0,-0.0138,2,2,6,80.78500000000003,5.34,0.326367484689774,-1
125822,2014-10-22 02:59:47.984,201442,54471d900b628c11c1000026,Don't Be Mad If His Gym Doesn't Cater To You. There's A Good Reason Why.,5445d9c327124699a7000031,3859,30,0.0077740347240217,False,False,False,0,0,0,False,False,False,False,True,False,False,3,72,20,2.9,False,False,True,False,3,5,1,0,False,False,0.9525367021560668,True,0.9525367021560668,0.0,0.685,0.315,0.6734,2,2,5,97.7025,0.7466666666666661,0.3617969908672904,-1
125829,2014-10-22 03:01:03.239,201442,54471d900b628c11c1000026,Don't Be Mad If His Gym Doesn't Cater To You. There's A Good Reason Why.,54471e02cdf1939cf0000037,3849,13,0.0033775006495193,False,False,False,0,0,0,False,False,False,False,True,False,False,3,72,20,2.9,False,False,True,False,3,5,1,0,False,False,0.9525367021560668,True,0.9525367021560668,0.0,0.685,0.315,0.6734,2,3,5,97.7025,0.7466666666666661,0.3617969908672904,-1
125830,2014-10-22 03:08:35.441,201442,54471d900b628c11c1000026,Don't Be Mad If His Gym Doesn't Cater To You. There's A Good Reason Why.,54471e040b628c7f6b000027,3874,38,0.0098089829633453,False,False,False,0,0,0,False,False,False,False,True,False,False,3,72,20,2.9,False,False,True,False,3,5,1,0,False,False,0.9525367021560668,True,0.9525367021560668,0.0,0.685,0.315,0.6734,2,3,5,97.7025,0.7466666666666661,0.3617969908672904,-1
